Id,UserId,Name,Date,Class,TagBased
9866,3941,Autobiographer,2013-07-24T18:40:32.413,3,False
9868,4712,Critic,2013-07-24T21:26:13.987,3,False
9869,267,Nice Answer,2013-07-24T21:56:43.637,3,False
9870,4344,Civic Duty,2013-07-24T22:16:50.150,2,False
9871,4273,Tumbleweed,2013-07-25T06:44:37.097,3,False
9872,2067,Scholar,2013-07-25T07:09:37.037,3,False
9873,5069,Citizen Patrol,2013-07-25T08:00:23.290,3,False
9874,4448,Student,2013-07-25T09:45:19.710,3,False
9875,4858,Scholar,2013-07-25T14:22:38.403,3,False
9876,5069,Editor,2013-07-25T14:32:38.197,3,False
9877,5097,Student,2013-07-25T15:33:13.333,3,False
9878,5097,Scholar,2013-07-25T15:48:23.513,3,False
9879,5099,Editor,2013-07-25T16:13:32.160,3,False
9880,4794,Editor,2013-07-25T16:23:32.347,3,False
9881,5098,Student,2013-07-25T16:53:43.077,3,False
9882,5093,Student,2013-07-25T17:13:50.683,3,False
9883,5099,Student,2013-07-25T17:13:50.683,3,False
9884,5100,Scholar,2013-07-25T17:38:59.543,3,False
9885,5100,Student,2013-07-25T17:48:59.527,3,False
9886,5054,Teacher,2013-07-25T21:51:05.053,3,False
9887,4996,Revival,2013-07-25T23:06:22.100,3,False
9888,5054,Scholar,2013-07-25T23:36:22.110,3,False
9889,5104,Autobiographer,2013-07-26T10:08:56.273,3,False
9890,5104,Supporter,2013-07-26T10:13:56.453,3,False
9891,5069,Nice Answer,2013-07-26T10:23:56.247,3,False
9892,5069,Enlightened,2013-07-26T10:49:10.080,2,False
9893,5104,Student,2013-07-26T13:00:45.277,3,False
9894,5105,Teacher,2013-07-26T13:00:45.277,3,False
9895,5104,Editor,2013-07-26T13:05:45.300,3,False
9896,5057,Tumbleweed,2013-07-26T13:10:45.527,3,False
9897,5093,Supporter,2013-07-26T18:01:17.387,3,False
9898,5104,Teacher,2013-07-26T18:06:17.420,3,False
9899,5093,Scholar,2013-07-26T18:21:38.117,3,False
9900,5110,Peer Pressure,2013-07-26T20:52:14.507,3,False
9901,4996,Supporter,2013-07-26T21:07:14.510,3,False
9902,4937,Scholar,2013-07-27T00:08:02.800,3,False
9903,1798,Popular Question,2013-07-27T01:13:19.990,3,False
9904,5116,Autobiographer,2013-07-27T18:04:03.513,3,False
9905,80,Revival,2013-07-28T06:33:10.620,3,False
9906,1031,Popular Question,2013-07-28T07:08:18.323,3,False
9907,5120,Editor,2013-07-28T07:23:18.343,3,False
9908,5120,Scholar,2013-07-28T14:45:16.493,3,False
9909,5112,Student,2013-07-28T16:50:47.057,3,False
9910,3784,Popular Question,2013-07-28T18:16:04.827,3,False
9911,5032,Promoter,2013-07-29T08:05:14.490,3,False
9912,4677,Commentator,2013-07-29T09:50:53.010,3,False
9913,5125,Scholar,2013-07-29T09:55:53.567,3,False
9914,4612,Autobiographer,2013-07-29T11:21:15.587,3,False
9915,5088,Scholar,2013-07-29T15:38:12.370,3,False
9916,607,Famous Question,2013-07-29T16:08:20.623,1,False
9917,5129,Editor,2013-07-29T16:23:21.800,3,False
9918,4495,Supporter,2013-07-29T18:13:59.817,3,False
9919,4794,Scholar,2013-07-29T21:25:50.063,3,False
9920,4794,Supporter,2013-07-29T22:16:07.437,3,False
9922,3320,Citizen Patrol,2013-07-30T00:03:58.987,3,False
9923,3320,Critic,2013-07-30T02:42:25.740,3,False
9924,4811,Scholar,2013-07-30T02:42:25.740,3,False
9925,5136,Autobiographer,2013-07-30T03:42:46.243,3,False
9926,5136,Supporter,2013-07-30T03:42:46.243,3,False
9927,5075,Tumbleweed,2013-07-30T04:32:56.000,3,False
9928,5132,Informed,2013-07-30T07:55:20.203,3,False
9929,5102,Editor,2013-07-30T09:34:46.693,3,False
9930,5069,Commentator,2013-07-30T10:10:00.713,3,False
9931,5139,Autobiographer,2013-07-30T13:11:09.530,3,False
9932,4811,Editor,2013-07-30T13:26:09.923,3,False
9933,5136,Editor,2013-07-30T13:46:18.640,3,False
9934,5136,Informed,2013-07-30T14:18:41.440,3,False
9935,5136,Student,2013-07-30T14:26:22.053,3,False
9936,5079,Tumbleweed,2013-07-30T15:36:32.727,3,False
9937,1896,Student,2013-07-30T16:01:39.963,3,False
9938,5127,Student,2013-07-30T16:01:39.963,3,False
9939,5140,Student,2013-07-30T16:06:40.017,3,False
9940,5032,Student,2013-07-30T16:11:40.023,3,False
9941,5125,Student,2013-07-30T16:16:44.937,3,False
9942,1081,Editor,2013-07-30T16:21:44.930,3,False
9943,5120,Student,2013-07-30T17:32:01.467,3,False
9944,804,Supporter,2013-07-30T18:32:31.003,3,False
9945,1336,Teacher,2013-07-30T18:32:31.003,3,False
9946,4619,Commentator,2013-07-30T18:52:37.123,3,False
9947,5132,Editor,2013-07-30T19:17:50.487,3,False
9948,5140,Editor,2013-07-30T20:02:56.467,3,False
9949,29,Popular Question,2013-07-30T20:18:02.693,3,False
9950,5132,Scholar,2013-07-30T21:18:16.783,3,False
9951,5132,Student,2013-07-30T21:33:16.787,3,False
9952,5143,Student,2013-07-30T22:23:32.387,3,False
9953,5144,Autobiographer,2013-07-30T22:38:32.360,3,False
9954,1026,Editor,2013-07-30T23:33:53.717,3,False
9955,1026,Student,2013-07-31T00:04:00.010,3,False
9956,5102,Teacher,2013-07-31T01:24:21.993,3,False
9957,5145,Teacher,2013-07-31T06:44:43.407,3,False
9958,5098,Scholar,2013-07-31T09:49:43.923,3,False
9959,5098,Supporter,2013-07-31T09:49:43.923,3,False
9960,5146,Student,2013-07-31T12:44:44.043,3,False
9961,5105,Supporter,2013-07-31T16:20:03.390,3,False
9962,5102,Supporter,2013-07-31T20:36:04.443,3,False
9963,1091,Notable Question,2013-07-31T21:16:15.967,2,False
9964,76,Custodian,2013-08-01T09:30:01.440,3,False
9965,5049,Teacher,2013-08-01T14:41:24.917,3,False
9966,704,Popular Question,2013-08-01T14:46:25.067,3,False
9967,5032,Benefactor,2013-08-01T15:06:31.563,3,False
9968,5032,Scholar,2013-08-01T15:06:31.563,3,False
9969,1325,Citizen Patrol,2013-08-01T15:33:51.467,3,False
9970,2011,Supporter,2013-08-01T15:56:41.303,3,False
9971,4932,Commentator,2013-08-01T16:56:58.870,3,False
9972,5136,Scholar,2013-08-01T21:48:31.813,3,False
9973,5143,Scholar,2013-08-01T22:33:42.957,3,False
9974,5143,Supporter,2013-08-01T22:33:42.957,3,False
9975,4810,Supporter,2013-08-02T16:19:51.200,3,False
9976,5156,Teacher,2013-08-02T16:19:51.200,3,False
9977,5160,Supporter,2013-08-02T18:25:32.760,3,False
9978,4940,Scholar,2013-08-02T23:17:52.353,3,False
9979,4940,Supporter,2013-08-02T23:17:52.353,3,False
9980,698,Nice Answer,2013-08-02T23:57:59.533,3,False
9981,4940,Student,2013-08-03T02:03:46.737,3,False
9982,5136,Citizen Patrol,2013-08-03T18:16:47.577,3,False
9983,697,Popular Question,2013-08-03T18:38:59.383,3,False
9984,923,Revival,2013-08-03T20:19:31.503,3,False
9985,1769,Yearling,2013-08-03T20:29:31.830,2,False
9987,4298,Nice Answer,2013-08-03T23:05:37.620,3,False
9988,4298,Enlightened,2013-08-03T23:35:38.007,2,False
9989,5119,Tumbleweed,2013-08-04T06:02:58.243,3,False
9990,4367,Tumbleweed,2013-08-04T07:08:21.193,3,False
9991,5167,Autobiographer,2013-08-04T16:05:56.297,3,False
9992,1771,Yearling,2013-08-04T19:06:52.670,2,False
9993,4206,Editor,2013-08-05T06:40:18.907,3,False
9994,88,Popular Question,2013-08-05T07:45:33.263,3,False
9995,5171,Autobiographer,2013-08-05T12:17:45.160,3,False
9997,5163,Teacher,2013-08-05T13:12:50.093,3,False
9999,5132,Commentator,2013-08-05T16:43:56.703,3,False
10000,5132,Supporter,2013-08-05T17:09:05.060,3,False
10001,5102,Commentator,2013-08-05T17:49:14.037,3,False
10002,1636,Student,2013-08-05T19:34:47.010,3,False
10003,1329,Critic,2013-08-05T21:35:29.630,3,False
10004,5173,Student,2013-08-05T22:45:51.400,3,False
10005,25,Popular Question,2013-08-05T23:41:06.287,3,False
10006,5178,Precognitive,2013-08-06T11:59:20.723,3,False
10007,4811,Tumbleweed,2013-08-06T13:24:50.153,3,False
10008,4391,Teacher,2013-08-06T15:36:02.713,3,False
10009,1124,Famous Question,2013-08-06T19:02:07.250,1,False
10010,5102,Custodian,2013-08-06T19:17:21.677,3,False
10011,1781,Yearling,2013-08-07T08:25:00.093,2,False
10012,1081,Student,2013-08-07T12:41:03.910,3,False
10013,5181,Autobiographer,2013-08-07T14:21:49.790,3,False
10014,5181,Teacher,2013-08-07T14:21:49.790,3,False
10015,29,Nice Answer,2013-08-07T14:31:49.943,3,False
10016,5160,Student,2013-08-07T16:02:22.757,3,False
10017,5182,Student,2013-08-07T18:28:13.627,3,False
10018,5182,Scholar,2013-08-07T19:53:43.123,3,False
10019,867,Editor,2013-08-07T20:53:57.033,3,False
10020,5184,Student,2013-08-07T23:09:30.190,3,False
10021,5160,Scholar,2013-08-07T23:14:30.180,3,False
10022,69,Nice Question,2013-08-08T06:06:26.537,3,False
10023,5184,Scholar,2013-08-08T08:32:02.003,3,False
10024,1282,Popular Question,2013-08-08T11:07:46.420,3,False
10025,5187,Editor,2013-08-08T12:38:12.687,3,False
10026,642,Autobiographer,2013-08-08T15:44:08.413,3,False
10027,5189,Autobiographer,2013-08-08T21:07:03.393,3,False
10028,5189,Informed,2013-08-08T21:07:12.237,3,False
10029,5187,Student,2013-08-09T02:48:36.633,3,False
10030,5167,Supporter,2013-08-09T02:48:36.633,3,False
10031,4580,Autobiographer,2013-08-09T06:04:49.513,3,False
10032,867,Yearling,2013-08-09T06:24:49.743,2,False
10033,4206,Scholar,2013-08-09T08:35:15.933,3,False
10034,4602,Commentator,2013-08-09T11:15:55.357,3,False
10035,5157,Tumbleweed,2013-08-09T11:51:03.780,3,False
10036,5192,Student,2013-08-09T15:22:24.863,3,False
10037,5193,Student,2013-08-09T16:42:25.330,3,False
10038,3183,Commentator,2013-08-09T17:07:33.457,3,False
10039,80,Necromancer,2013-08-09T17:32:37.570,2,False
10040,5196,Editor,2013-08-11T00:57:34.670,3,False
10041,5196,Student,2013-08-11T01:12:41.863,3,False
10042,5198,Student,2013-08-11T01:12:41.863,3,False
10043,1497,Supporter,2013-08-11T01:12:41.863,3,False
10044,5183,Student,2013-08-11T01:22:41.817,3,False
10045,4576,Student,2013-08-11T01:32:41.860,3,False
10046,5202,Autobiographer,2013-08-11T09:09:44.377,3,False
10047,5204,Student,2013-08-11T12:00:27.517,3,False
10048,541,Popular Question,2013-08-11T14:21:07.300,3,False
10049,5206,Editor,2013-08-11T18:07:06.653,3,False
10050,5205,Editor,2013-08-11T19:27:35.000,3,False
10051,5207,Student,2013-08-11T19:47:41.887,3,False
10052,5208,Teacher,2013-08-11T21:53:15.263,3,False
10053,5209,Autobiographer,2013-08-12T01:14:04.393,3,False
10054,5209,Informed,2013-08-12T01:25:19.873,3,False
10055,4926,Student,2013-08-12T02:14:21.070,3,False
10056,5014,Student,2013-08-12T02:19:23.983,3,False
10057,5119,Student,2013-08-12T02:19:23.983,3,False
10058,5129,Student,2013-08-12T02:19:23.983,3,False
10059,5141,Student,2013-08-12T02:19:23.983,3,False
10060,5023,Student,2013-08-12T02:24:24.053,3,False
10061,1497,Suffrage,2013-08-12T02:29:23.967,3,False
10062,1497,Vox Populi,2013-08-12T02:44:24.487,3,False
10063,5199,Editor,2013-08-12T07:30:50.923,3,False
10064,5211,Supporter,2013-08-12T08:11:01.250,3,False
10065,4906,Scholar,2013-08-12T08:46:01.923,3,False
10066,5187,Scholar,2013-08-12T08:56:07.563,3,False
10067,717,Supporter,2013-08-12T09:16:14.777,3,False
10068,1497,Editor,2013-08-12T11:56:46.233,3,False
10069,90,Nice Answer,2013-08-12T13:17:05.633,3,False
10070,5213,Supporter,2013-08-12T13:17:05.633,3,False
10071,5213,Editor,2013-08-12T13:47:09.847,3,False
10072,5215,Editor,2013-08-12T13:57:17.753,3,False
10073,5213,Student,2013-08-12T14:22:25.077,3,False
10074,3121,Popular Question,2013-08-12T14:37:26.080,3,False
10075,5216,Student,2013-08-12T15:42:49.037,3,False
10076,5119,Editor,2013-08-12T18:38:47.270,3,False
10077,5116,Scholar,2013-08-12T18:43:48.123,3,False
10078,5198,Supporter,2013-08-12T19:18:59.700,3,False
10079,5206,Student,2013-08-12T20:44:26.820,3,False
10080,168,Popular Question,2013-08-13T01:31:06.463,3,False
10081,1849,Enthusiast,2013-08-13T01:51:06.703,2,False
10082,1324,Popular Question,2013-08-13T05:02:26.850,3,False
10083,5220,Supporter,2013-08-13T06:17:46.110,3,False
10084,5213,Scholar,2013-08-13T06:33:00.303,3,False
10085,519,Yearling,2013-08-13T10:39:34.047,2,False
10086,998,Popular Question,2013-08-13T12:30:01.770,3,False
10087,5211,Student,2013-08-13T13:40:24.163,3,False
10088,1807,Yearling,2013-08-13T14:50:32.650,2,False
10089,5190,Student,2013-08-13T15:30:46.113,3,False
10090,5209,Supporter,2013-08-13T21:07:58.600,3,False
10091,1810,Yearling,2013-08-14T00:38:49.230,2,False
10093,5222,Teacher,2013-08-14T06:56:06.643,3,False
10094,5196,Scholar,2013-08-14T08:31:36.417,3,False
10095,5196,Supporter,2013-08-14T08:31:36.417,3,False
10096,5205,Teacher,2013-08-14T08:31:36.417,3,False
10097,5199,Student,2013-08-14T08:56:39.810,3,False
10098,5210,Student,2013-08-14T08:56:39.810,3,False
10099,5068,Teacher,2013-08-14T09:52:06.700,3,False
10100,5186,Teacher,2013-08-14T09:52:06.700,3,False
10101,5215,Student,2013-08-14T09:57:06.660,3,False
10102,5187,Supporter,2013-08-14T12:13:27.410,3,False
10103,369,Teacher,2013-08-14T12:13:27.410,3,False
10104,4708,Student,2013-08-14T13:58:27.783,3,False
10105,4902,Teacher,2013-08-14T16:24:33.437,3,False
10106,5218,Scholar,2013-08-14T17:04:35.133,3,False
10107,5160,Promoter,2013-08-14T17:34:51.953,3,False
10108,4926,Scholar,2013-08-14T18:50:11.163,3,False
10109,5160,Editor,2013-08-14T19:05:11.017,3,False
10110,942,Popular Question,2013-08-14T19:40:27.050,3,False
10111,5228,Autobiographer,2013-08-15T00:46:57.737,3,False
10112,4708,Scholar,2013-08-15T04:22:52.920,3,False
10113,4712,Enthusiast,2013-08-15T07:28:33.650,2,False
10114,5231,Autobiographer,2013-08-15T08:53:52.363,3,False
10115,5216,Supporter,2013-08-15T12:54:56.467,3,False
10116,698,Custodian,2013-08-15T13:30:06.713,3,False
10117,59,Great Answer,2013-08-15T13:45:13.560,1,False
10119,5069,Custodian,2013-08-15T15:35:40.790,3,False
10120,5057,Editor,2013-08-15T18:06:25.057,3,False
10121,5235,Student,2013-08-15T20:47:06.623,3,False
10122,5235,Editor,2013-08-15T21:42:12.433,3,False
10123,4073,Autobiographer,2013-08-15T21:57:17.737,3,False
10124,5190,Scholar,2013-08-16T01:28:14.670,3,False
10125,1040,Popular Question,2013-08-16T04:13:58.037,3,False
10126,5160,Benefactor,2013-08-16T10:11:16.327,3,False
10127,5226,Student,2013-08-16T13:42:26.350,3,False
10128,5156,Editor,2013-08-16T16:23:54.303,3,False
10129,1825,Yearling,2013-08-16T18:04:17.963,2,False
10130,6,Yearling,2013-08-16T19:09:46.053,2,False
10131,16,Yearling,2013-08-16T19:14:46.107,2,False
10132,17,Yearling,2013-08-16T19:14:46.107,2,False
10133,5234,Student,2013-08-16T19:19:46.020,3,False
10134,5237,Student,2013-08-16T19:24:53.463,3,False
10135,5242,Autobiographer,2013-08-16T19:34:53.540,3,False
10136,5242,Supporter,2013-08-16T19:34:53.540,3,False
10137,25,Yearling,2013-08-16T19:34:53.540,2,False
10138,26,Yearling,2013-08-16T19:34:53.540,2,False
10139,29,Yearling,2013-08-16T19:34:53.540,2,False
10140,35,Yearling,2013-08-16T19:34:53.540,2,False
10141,39,Yearling,2013-08-16T19:34:53.540,2,False
10142,20,Favorite Question,2013-08-16T19:44:53.663,2,False
10143,52,Yearling,2013-08-16T19:49:54.420,2,False
10144,53,Yearling,2013-08-16T19:49:54.420,2,False
10145,58,Yearling,2013-08-16T20:20:02.803,2,False
10146,59,Yearling,2013-08-16T20:20:02.803,2,False
10147,61,Yearling,2013-08-16T20:20:02.803,2,False
10148,64,Yearling,2013-08-16T20:20:02.803,2,False
10149,73,Yearling,2013-08-16T21:10:22.030,2,False
10150,76,Yearling,2013-08-16T21:30:22.090,2,False
10151,77,Yearling,2013-08-16T21:45:22.610,2,False
10152,3412,Popular Question,2013-08-16T22:05:38.073,3,False
10153,80,Yearling,2013-08-16T22:10:37.863,2,False
10154,4673,Supporter,2013-08-16T22:40:38.827,3,False
10155,5244,Teacher,2013-08-16T23:05:58.237,3,False
10156,88,Yearling,2013-08-17T00:56:20.747,2,False
10157,90,Yearling,2013-08-17T01:16:29.177,2,False
10158,99,Yearling,2013-08-17T05:22:42.450,2,False
10159,101,Yearling,2013-08-17T05:22:42.450,2,False
10160,108,Yearling,2013-08-17T08:43:25.347,2,False
10161,5248,Student,2013-08-17T10:48:57.787,3,False
10162,5069,Custodian,2013-08-17T11:14:09.867,3,False
10163,4875,Teacher,2013-08-17T13:39:43.597,3,False
10164,5069,Custodian,2013-08-17T14:19:53.120,3,False
10165,4619,Nice Answer,2013-08-17T14:44:59.390,3,False
10166,154,Good Answer,2013-08-17T15:05:09.903,2,False
10167,5249,Supporter,2013-08-17T17:00:47.233,3,False
10168,5209,Teacher,2013-08-17T18:21:23.110,3,False
10169,1828,Yearling,2013-08-17T19:21:47.567,2,False
10170,76,Notable Question,2013-08-18T05:20:00.547,2,False
10171,4673,Scholar,2013-08-18T19:28:26.320,3,False
10172,5234,Editor,2013-08-18T20:53:26.250,3,False
10173,5234,Scholar,2013-08-18T20:53:26.250,3,False
10175,4409,Necromancer,2013-08-19T00:08:29.513,2,False
10176,5256,Supporter,2013-08-19T00:53:29.400,3,False
10177,5234,Teacher,2013-08-19T00:53:29.400,3,False
10178,4712,Editor,2013-08-19T02:23:30.913,3,False
10179,5134,Supporter,2013-08-19T03:33:58.387,3,False
10180,5234,Self-Learner,2013-08-19T06:09:57.180,3,False
10181,5257,Student,2013-08-19T07:25:10.407,3,False
10182,5089,Student,2013-08-19T08:10:19.360,3,False
10183,5089,Editor,2013-08-19T09:10:41.463,3,False
10184,3518,Supporter,2013-08-19T10:05:57.960,3,False
10185,440,Notable Question,2013-08-19T12:16:53.860,2,False
10186,5260,Informed,2013-08-19T12:31:21.653,3,False
10187,5260,Autobiographer,2013-08-19T12:31:53.863,3,False
10188,224,Nice Answer,2013-08-19T14:57:45.250,3,False
10189,224,Enlightened,2013-08-19T15:27:52.807,2,False
10190,5263,Autobiographer,2013-08-19T18:38:44.570,3,False
10191,5121,Supporter,2013-08-19T19:59:06.993,3,False
10192,5156,Commentator,2013-08-19T20:04:06.937,3,False
10193,53,computer-vision,2013-08-20T03:00:54.573,3,True
10194,3952,Autobiographer,2013-08-20T03:47:06.263,3,False
10195,5269,Student,2013-08-20T05:57:53.240,3,False
10196,5273,Autobiographer,2013-08-20T10:03:57.390,3,False
10197,5273,Editor,2013-08-20T11:39:53.177,3,False
10198,5273,Student,2013-08-20T13:05:51.797,3,False
10199,53,Tag Editor,2013-08-20T15:31:30.653,3,False
10200,3431,Autobiographer,2013-08-20T16:01:31.867,3,False
10201,1565,Suffrage,2013-08-20T17:06:43.237,3,False
10202,4290,Supporter,2013-08-20T19:27:21.983,3,False
10203,5156,Supporter,2013-08-20T20:42:31.793,3,False
10204,4530,Scholar,2013-08-20T23:13:38.997,3,False
10205,1838,Yearling,2013-08-21T00:09:08.230,2,False
10206,4989,Student,2013-08-21T06:03:16.463,3,False
10207,5069,Investor,2013-08-21T11:14:30.390,3,False
10208,293,Popular Question,2013-08-21T12:39:58.867,3,False
10209,1473,Announcer,2013-08-21T13:20:11.860,3,False
10210,5283,Student,2013-08-21T14:35:31.703,3,False
10211,5278,Editor,2013-08-21T15:20:41.337,3,False
10212,5104,Commentator,2013-08-21T18:07:01.500,3,False
10213,3820,Scholar,2013-08-21T19:22:36.357,3,False
10214,4290,Scholar,2013-08-21T21:23:14.787,3,False
10215,5278,Student,2013-08-21T22:18:41.393,3,False
10216,4367,Teacher,2013-08-22T01:54:47.733,3,False
10217,5290,Editor,2013-08-22T07:11:08.633,3,False
10218,4332,Student,2013-08-22T08:16:27.240,3,False
10219,5283,Scholar,2013-08-22T08:51:34.857,3,False
10220,64,Popular Question,2013-08-22T09:01:34.917,3,False
10221,5290,Supporter,2013-08-22T11:01:59.050,3,False
10222,1849,Yearling,2013-08-22T11:01:59.050,2,False
10223,5057,Scholar,2013-08-22T12:02:28.573,3,False
10224,5057,Supporter,2013-08-22T12:02:28.573,3,False
10225,5290,Student,2013-08-22T12:28:18.830,3,False
10226,5057,Student,2013-08-22T12:33:18.977,3,False
10227,5069,Custodian,2013-08-22T12:48:18.917,3,False
10228,3715,Scholar,2013-08-22T13:43:18.960,3,False
10229,5292,Student,2013-08-22T14:18:18.867,3,False
10230,5278,Scholar,2013-08-22T15:18:20.920,3,False
10231,5278,Supporter,2013-08-22T15:18:20.920,3,False
10232,5293,Autobiographer,2013-08-22T15:48:20.770,3,False
10233,5209,Student,2013-08-22T15:58:20.973,3,False
10234,5145,Editor,2013-08-22T16:08:20.830,3,False
10235,310,Teacher,2013-08-22T16:08:20.830,3,False
10236,235,Revival,2013-08-22T17:33:21.570,3,False
10237,4116,Scholar,2013-08-22T17:33:21.570,3,False
10238,4116,Supporter,2013-08-22T17:33:21.570,3,False
10239,4476,Supporter,2013-08-22T17:43:21.750,3,False
10240,5293,Quorum,2013-08-22T21:14:21.533,3,False
10241,5296,Autobiographer,2013-08-22T21:49:34.957,3,False
10242,5296,Citizen Patrol,2013-08-22T21:48:17.467,3,False
10243,80,Good Answer,2013-08-22T22:09:35.110,2,False
10244,4526,Scholar,2013-08-22T22:29:47.327,3,False
10245,77,Nice Answer,2013-08-22T22:44:47.190,3,False
10246,108,Good Question,2013-08-22T22:44:47.190,2,False
10247,698,Good Question,2013-08-22T22:44:47.190,2,False
10248,99,Good Answer,2013-08-22T22:59:50.850,2,False
10249,5209,Suffrage,2013-08-22T23:20:02.317,3,False
10250,5209,Vox Populi,2013-08-22T23:40:02.280,3,False
10251,4986,Quorum,2013-08-23T00:14:47.453,3,False
10252,4367,Commentator,2013-08-23T02:41:05.310,3,False
10253,5281,Editor,2013-08-23T03:46:16.337,3,False
10254,4875,Commentator,2013-08-23T04:11:21.120,3,False
10255,5290,Commentator,2013-08-23T04:26:29.407,3,False
10256,154,Yearling,2013-08-23T04:41:30.223,2,False
10257,4257,Student,2013-08-23T05:11:33.890,3,False
10258,3638,Supporter,2013-08-23T05:11:33.890,3,False
10259,1606,Custodian,2013-08-23T07:17:17.987,3,False
10260,5299,Editor,2013-08-23T07:27:23.420,3,False
10261,4875,Custodian,2013-08-23T08:07:30.837,3,False
10262,5273,Scholar,2013-08-23T09:42:52.840,3,False
10263,1190,Nice Question,2013-08-23T12:14:29.753,3,False
10264,5300,Supporter,2013-08-23T12:14:29.753,3,False
10265,4875,Organizer,2013-08-23T12:19:29.780,3,False
10266,4476,Scholar,2013-08-23T12:44:29.847,3,False
10267,5281,Student,2013-08-23T14:19:45.650,3,False
10268,5209,Scholar,2013-08-23T16:50:49.513,3,False
10269,5303,Autobiographer,2013-08-23T21:57:27.110,3,False
10270,5292,Supporter,2013-08-24T10:25:56.773,3,False
10271,5292,Scholar,2013-08-24T11:11:14.650,3,False
10272,5292,Editor,2013-08-24T12:31:36.150,3,False
10273,5292,Custodian,2013-08-24T12:31:36.150,3,False
10274,5209,Critic,2013-08-24T14:37:03.853,3,False
10275,5290,Scholar,2013-08-25T08:50:16.470,3,False
10276,4637,Supporter,2013-08-25T16:42:14.627,3,False
10277,1179,Supporter,2013-08-25T17:57:55.213,3,False
10278,5310,Supporter,2013-08-25T18:38:02.410,3,False
10280,5312,Supporter,2013-08-26T00:08:42.557,3,False
10281,4914,Autobiographer,2013-08-26T02:39:17.527,3,False
10282,1867,Yearling,2013-08-26T03:09:17.803,2,False
10283,5313,Autobiographer,2013-08-26T06:29:19.100,3,False
10284,4036,Editor,2013-08-26T07:14:19.177,3,False
10285,5057,Commentator,2013-08-26T09:44:19.410,3,False
10286,5057,Teacher,2013-08-26T11:44:19.590,3,False
10287,1464,Organizer,2013-08-26T12:34:19.533,3,False
10288,4530,Editor,2013-08-26T12:39:19.507,3,False
10289,5316,Editor,2013-08-26T12:39:19.507,3,False
10290,5315,Editor,2013-08-26T12:44:19.503,3,False
10291,5089,Supporter,2013-08-26T13:29:20.237,3,False
10292,4926,Supporter,2013-08-26T14:49:20.547,3,False
10293,5316,Teacher,2013-08-26T14:54:20.617,3,False
10294,5089,Nice Question,2013-08-26T14:59:20.233,3,False
10296,5318,Autobiographer,2013-08-26T15:39:20.257,3,False
10297,5320,Student,2013-08-26T22:56:36.983,3,False
10298,5295,Student,2013-08-27T02:22:21.280,3,False
10299,1464,Yearling,2013-08-27T04:47:54.213,2,False
10300,5295,Scholar,2013-08-27T07:18:35.630,3,False
10301,4530,Student,2013-08-27T10:09:14.087,3,False
10302,4391,Editor,2013-08-27T13:55:19.130,3,False
10303,1874,Yearling,2013-08-27T17:21:12.740,2,False
10304,5299,Student,2013-08-27T17:31:12.660,3,False
10305,5321,Student,2013-08-27T17:31:12.660,3,False
10306,3638,Teacher,2013-08-27T17:31:12.660,3,False
10307,4875,Student,2013-08-27T17:36:12.700,3,False
10308,5034,Teacher,2013-08-27T17:36:12.700,3,False
10309,5315,Teacher,2013-08-27T17:36:12.700,3,False
10310,4926,Suffrage,2013-08-27T17:46:21.887,3,False
10311,4926,Vox Populi,2013-08-27T18:01:21.813,3,False
10312,80,Informed,2013-08-27T18:43:52.623,3,False
10313,5325,Student,2013-08-28T00:08:16.513,3,False
10314,5325,Editor,2013-08-28T00:38:26.367,3,False
10315,5285,Editor,2013-08-28T03:55:01.333,3,False
10316,5285,Student,2013-08-28T06:20:39.203,3,False
10317,5209,Editor,2013-08-28T06:50:51.183,3,False
10318,5209,Organizer,2013-08-28T06:50:51.183,3,False
10319,5326,Student,2013-08-28T07:40:59.533,3,False
10320,5326,Supporter,2013-08-28T13:33:42.050,3,False
10321,4208,Student,2013-08-28T16:09:07.403,3,False
10322,235,Talkative,2013-08-28T19:19:56.337,3,False
10323,5325,Scholar,2013-08-28T20:05:13.187,3,False
10324,5069,Altruist,2013-08-28T22:45:46.447,3,False
10325,29,Good Answer,2013-08-28T23:16:01.923,2,False
10326,5330,Student,2013-08-29T00:31:59.157,3,False
10327,5108,Editor,2013-08-29T01:02:21.120,3,False
10328,5089,Teacher,2013-08-29T01:37:37.670,3,False
10329,5108,Teacher,2013-08-29T01:37:37.670,3,False
10330,5329,Editor,2013-08-29T03:53:37.403,3,False
10331,5326,Scholar,2013-08-29T04:38:42.927,3,False
10332,4206,Critic,2013-08-29T06:14:03.870,3,False
10333,1169,Commentator,2013-08-29T14:56:11.627,3,False
10334,369,Commentator,2013-08-29T15:36:21.690,3,False
10335,3296,Commentator,2013-08-29T18:37:37.753,3,False
10336,923,Nice Answer,2013-08-29T21:34:39.890,3,False
10337,29,Strunk & White,2013-08-29T21:49:40.003,2,False
10338,923,Enlightened,2013-08-29T22:14:45.180,2,False
10339,5014,Scholar,2013-08-30T04:18:09.970,3,False
10340,4677,Critic,2013-08-30T10:20:00.910,3,False
10341,5338,Teacher,2013-08-30T13:46:12.847,3,False
10342,5335,Editor,2013-08-30T14:31:34.267,3,False
10343,3296,Tumbleweed,2013-08-30T17:52:33.447,3,False
10344,5342,Editor,2013-08-30T21:03:33.430,3,False
